team_name,assist-stats.assists_per_game,assist-stats.minutes_per_assist,assist-stats.total_assists,attacks,attacks.average,attacks.count,average-player-height.avg_attacker_height,average-player-height.avg_defender_height,average-player-height.avg_goalkeeper_height,average-player-height.avg_midfielder_height,average-player-height.avg_total_height,ball-possession,ball-possession.average,ball-possession.count,corners,corners.average,corners.count,dangerous-attacks,dangerous-attacks.average,dangerous-attacks.count,fouls,fouls.average,fouls.count,games-played,games-played.away,games-played.home,games-played.total,goal-results.ga_over_0_5,goal-results.ga_over_1_5,goal-results.ga_over_2_5,goal-results.ga_over_3_5,goal-results.ga_over_4_5,goal-results.gf_over_0_5,goal-results.gf_over_1_5,goal-results.gf_over_2_5,goal-results.gf_over_3_5,goal-results.gf_over_4_5,half-results.comebacks,half-results.scored_both_halves,half-results.won_both_halves,highest-rated-player.player_id,highest-rated-player.rating,injury-time-goals,injury-time-goals.average,injury-time-goals.total,interception-stats.interceptions_per_game,interception-stats.total_interceptions,most-frequent-scoring-minute.amount_of_goals,most-frequent-scoring-minute.most_frequent_scoring_minute,most-scored-half.most_scored_half_goals,offsides,offsides.average,offsides.count,pass-stats.passes_per_game,pass-stats.passes_per_goal,pass-stats.passes_per_shot,pass-stats.total_passes,penalties.conversion_rate,penalties.missed,penalties.scored,players-footing.left,players-footing.right,players-footing.unknown,redcards,redcards.average,redcards.coach,redcards.coach_average,redcards.count,redcards.player_id,scoring-frequency.scoring_frequency,shots,shots.average,shots.blocked,shots.inside_box,shots.off_target,shots.on_target,shots.outside_box,shots.shot_conversion_rate_pct,shots.total,tackles,tackles.average,tackles.count,tackles.tackles_per_card,tackles.tackles_per_foul,through-balls,through-balls-won,through-balls-won.total,through-balls.total,total-minutes-played.total_minutes_played,yellowcards,yellowcards.average,yellowcards.coach,yellowcards.coach_average,yellowcards.count,yellowcards.player_id,yellowred-cards,yellowred-cards.average,yellowred-cards.coach,yellowred-cards.coach_average,yellowred-cards.count,yellowred-cards.player_id,league
Crystal Palace,,,,87.66,87.66,3331,,,,,,45.26,45.26,1720,4.89,4.89,186,41.08,41.08,1561,10.61,10.61,403,,,,,,,,,,,,,,,,,,24799984.0,7.39,,,,,,,,,1.53,1.53,58,,,,,33.33,2.0,1.0,,,,0.03,0.03,0.0,0.0,1.0,4598710.0,,395,10.39,138,273.0,163,138,157.0,,395,15.92,15.92,605.0,,,,,,,,2.13,2.13,3,0.08,81,5640926,0.05,0.05,0.0,0.0,2.0,336.0,England Premier League
Arsenal,,,,111.24,111.24,4227,,,,,,59.82,59.82,2273,5.87,5.87,223,64.68,64.68,2458,9.18,9.18,349,,,,,,,,,,,,,,,,,,537759.0,8.77,,,,,,,,,1.47,1.47,56,,,,,75.0,1.0,3.0,,,,,,,,,,,575,15.13,192,413.0,215,205,179.0,,575,13.89,13.89,528.0,,,,,,,,1.37,1.37,2,0.05,52,5329,,,,,,,England Premier League
Fulham,,,,87.03,87.03,3307,,,,,,48.47,48.47,1842,4.82,4.82,183,43.97,43.97,1671,10.45,10.45,397,,,,,,,,,,,,,,,,,,1366.0,7.74,,,,,,,,,1.58,1.58,60,,,,,55.56,4.0,5.0,,,,0.03,0.03,0.0,0.0,1.0,2225.0,,397,10.45,121,283.0,180,148,144.0,,397,15.39,15.39,585.0,,,,,,,,2.13,2.13,2,0.05,81,160072,,,,,,,England Premier League
Liverpool,,,,116.5,116.5,4427,,,,,,61.13,61.13,2323,6.21,6.21,236,54.42,54.42,2068,9.63,9.63,366,,,,,,,,,,,,,,,,,,1917.0,7.46,,,,,,,,,2.21,2.21,84,,,,,50.0,2.0,2.0,,,,0.03,0.03,0.0,0.0,1.0,6013424.0,,538,14.16,166,433.0,246,213,172.0,,538,13.92,13.92,529.0,,,,,,,,1.53,1.53,1,0.03,58,96099,,,,,,,England Premier League
AFC Bournemouth,,,,75.0,75.0,2850,,,,,,40.63,40.63,1544,3.79,3.79,144,36.34,36.34,1381,9.32,9.32,354,,,,,,,,,,,,,,,,,,186766.0,7.13,,,,,,,,,1.0,1.0,38,,,,,,,,,,,,,,,,,,325,8.55,95,256.0,141,133,100.0,,325,13.92,13.92,529.0,,,,,,,,1.82,1.82,2,0.05,69,1095,,,,,,,England Premier League
Aston Villa,,,,83.11,83.11,3158,,,,,,49.68,49.68,1888,4.29,4.29,163,38.0,38.0,1444,9.89,9.89,376,,,,,,,,,,,,,,,,,,225000.0,7.26,,,,,,,,,1.53,1.53,58,,,,,75.0,1.0,3.0,,,,0.03,0.03,0.0,0.0,1.0,225000.0,,413,10.87,127,276.0,164,151,153.0,,413,15.11,15.11,574.0,,,,,,,,2.13,2.13,0,0.0,81,165,,,,,,,England Premier League
Leeds United,,,,90.39,90.39,3435,,,,,,46.66,46.66,1773,5.26,5.26,200,45.03,45.03,1711,11.26,11.26,428,,,,,,,,,,,,,,,,,,262324.0,7.15,,,,,,,,,1.58,1.58,60,,,,,33.33,2.0,1.0,,,,0.0,0.0,1.0,0.03,0.0,,,418,11.0,145,312.0,187,144,150.0,,418,19.5,19.5,741.0,,,,,,,,2.32,2.32,2,0.05,88,35364,0.08,0.08,0.0,0.0,3.0,239578.0,England Premier League
Wolverhampton Wanderers,,,,87.55,87.55,3327,,,,,,50.61,50.61,1923,4.89,4.89,186,39.71,39.71,1509,11.89,11.89,452,,,,,,,,,,,,,,,,,,3301.0,7.6,,,,,,,,,1.63,1.63,62,,,,,66.67,0.0,3.0,,,,0.16,0.16,0.0,0.0,6.0,1339.0,,387,10.18,118,253.0,176,125,156.0,,387,15.18,15.18,577.0,,,,,,,,2.24,2.24,2,0.05,85,159699,0.03,0.03,0.0,0.0,1.0,96017.0,England Premier League
Newcastle United,,,,98.89,98.89,3758,,,,,,52.53,52.53,1996,7.11,7.11,270,53.76,53.76,2043,9.95,9.95,378,,,,,,,,,,,,,,,,,,1016.0,7.78,,,,,,,,,1.92,1.92,73,,,,,83.33,0.0,6.0,,,,0.03,0.03,0.0,0.0,1.0,2763.0,,529,13.92,171,417.0,230,197,153.0,,529,14.66,14.66,557.0,,,,,,,,1.63,1.63,0,0.0,62,33645,,,,,,,England Premier League
Nottingham Forest,,,,73.03,73.03,2775,,,,,,37.37,37.37,1420,3.37,3.37,128,33.11,33.11,1258,11.16,11.16,424,,,,,,,,,,,,,,,,,,7926.0,7.18,,,,,,,,,1.76,1.76,67,,,,,50.0,3.0,3.0,,,,,,,,,,,337,8.87,91,240.0,159,119,128.0,,337,16.13,16.13,613.0,,,,,,,,2.21,2.21,1,0.03,84,221450,,,,,,,England Premier League
Tottenham Hotspur,,,,83.66,83.66,3179,,,,,,49.63,49.63,1886,5.37,5.37,204,39.05,39.05,1484,10.66,10.66,405,,,,,,,,,,,,,,,,,,997.0,7.59,,,,,,,,,1.76,1.76,67,,,,,83.33,1.0,5.0,,,,0.05,0.05,1.0,0.03,2.0,95998.0,,505,13.29,143,354.0,187,199,164.0,,505,14.53,14.53,552.0,,,,,,,,2.03,2.03,4,0.11,77,333731,0.03,0.03,0.0,0.0,1.0,333731.0,England Premier League
Southampton,,,,78.63,78.63,2988,,,,,,44.18,44.18,1679,4.13,4.13,157,32.79,32.79,1246,10.45,10.45,397,,,,,,,,,,,,,,,,,,1155.0,7.38,,,,,,,,,1.47,1.47,56,,,,,50.0,2.0,2.0,,,,,,,,,,,375,9.87,108,253.0,172,144,164.0,,375,16.18,16.18,615.0,,,,,,,,2.0,2.0,0,0.0,76,37536874,,,,,,,England Premier League
Everton,,,,85.5,85.5,3249,,,,,,42.11,42.11,1600,4.63,4.63,176,39.53,39.53,1502,9.45,9.45,359,,,,,,,,,,,,,,,,,,681.0,8.16,,,,,,,,,1.68,1.68,64,,,,,66.67,0.0,3.0,,,,0.03,0.03,0.0,0.0,1.0,2144.0,,371,9.76,121,279.0,167,152,151.0,,371,16.39,16.39,623.0,,,,,,,,2.11,2.11,0,0.0,80,22878573,0.03,0.03,0.0,0.0,1.0,1692.0,England Premier League
Chelsea,,,,103.05,103.05,3916,,,,,,56.74,56.74,2156,5.5,5.5,209,54.71,54.71,2079,9.45,9.45,359,,,,,,,,,,,,,,,,,,37459072.0,7.6,,,,,,,,,1.95,1.95,74,,,,,66.67,0.0,3.0,,,,0.03,0.03,0.0,0.0,1.0,163152.0,,452,11.89,144,323.0,200,161,161.0,,452,17.39,17.39,661.0,,,,,,,,2.13,2.13,0,0.0,81,73147,0.05,0.05,0.0,0.0,2.0,61806.0,England Premier League
Leicester City,,,,84.05,84.05,3194,,,,,,48.0,48.0,1824,3.55,3.55,135,35.87,35.87,1363,10.26,10.26,390,,,,,,,,,,,,,,,,,,6838.0,7.46,,,,,,,,,2.18,2.18,83,,,,,42.86,4.0,3.0,,,,0.05,0.05,,,2.0,,,383,10.08,112,265.0,164,152,152.0,,383,17.11,17.11,650.0,,,,,,,,1.61,1.61,0,0.0,61,432912,0.05,0.05,0.0,0.0,2.0,26955.0,England Premier League
Brentford,,,,75.29,75.29,2861,,,,,,43.95,43.95,1670,4.29,4.29,163,41.37,41.37,1572,8.89,8.89,338,,,,,,,,,,,,,,,,,,4341.0,7.42,,,,,,,,,1.87,1.87,71,,,,,87.5,1.0,7.0,,,,0.03,0.03,,,1.0,,,400,10.53,92,299.0,177,162,109.0,,400,13.97,13.97,531.0,,,,,,,,1.5,1.5,3,0.08,57,4341,0.03,0.03,0.0,0.0,1.0,2510251.0,England Premier League
Manchester United,,,,100.0,100.0,3800,,,,,,53.97,53.97,2051,5.13,5.13,195,47.97,47.97,1823,10.0,10.0,380,,,,,,,,,,,,,,,,,,129602.0,7.72,,,,,,,,,2.13,2.13,81,,,,,66.67,0.0,3.0,,,,0.05,0.05,0.0,0.0,2.0,159700.0,,536,14.11,163,362.0,238,215,230.0,,536,15.05,15.05,572.0,,,,,,,,2.05,2.05,0,0.0,78,955,,,,,,,England Premier League
Brighton & Hove Albion,,,,99.29,99.29,3773,,,,,,61.84,61.84,2350,6.13,6.13,233,53.61,53.61,2037,10.39,10.39,395,,,,,,,,,,,,,,,,,,2423.0,7.55,,,,,,,,,1.84,1.84,70,,,,,83.33,0.0,6.0,,,,0.0,0.0,2.0,0.05,0.0,,,592,15.58,166,408.0,250,230,204.0,,592,14.42,14.42,548.0,,,,,,,,1.55,1.55,3,0.08,59,37261500,,,,,,,England Premier League
West Ham United,,,,84.21,84.21,3200,,,,,,41.34,41.34,1571,5.42,5.42,206,42.24,42.24,1605,8.58,8.58,326,,,,,,,,,,,,,,,,,,5273.0,7.3,,,,,,,,,1.63,1.63,62,,,,,75.0,2.0,6.0,,,,,,,,,,,416,10.95,143,301.0,206,146,171.0,,416,13.79,13.79,524.0,,,,,,,,1.16,1.16,1,0.03,44,5273,,,,,,,England Premier League
Manchester City,,,,126.21,126.21,4796,,,,,,64.76,64.76,2461,6.26,6.26,238,61.05,61.05,2320,8.79,8.79,334,,,,,,,,,,,,,,,,,,1371.0,7.92,,,,,,,,,1.34,1.34,51,,,,,90.0,1.0,9.0,,,,0.03,0.03,0.0,0.0,1.0,160956.0,,561,14.76,162,407.0,238,220,193.0,,561,11.37,11.37,432.0,,,,,,,,1.16,1.16,2,0.05,44,96353,,,,,,,England Premier League
